Product_ID,Weight,Magnitude,Magnitude_Unit
1224470,3x1 kg,3000,g
1224472,3x1 kg,3000,g
1224505,3x1 kg,3000,g
1204454,3x1 L,3000,ml
1204631,3x1 L,3000,ml
1209764,3x1 L,3000,ml
1209765,3X1 L,3000,ml
1209766,3X1 L,3000,ml
1209767,3X1 L,3000,ml
1209768,3x1 L,3000,ml
1209769,3X1 L,3000,ml
1209770,3x1 L,3000,ml
1209771,3x1 L,3000,ml
1209772,3x1 L,3000,ml
1212124,3x1 L,3000,ml
1213854,3x1 L,3000,ml
1224499,3x1 L,3000,ml
1224458,3x100 g,300,g
1224482,3x100 g,300,g
1218646,3x125 ml,375,ml
1226988,3X125 ml,375,ml
1226989,3X125 ml,375,ml
1226990,3X125 ml,375,ml
1218600,3x150 ml,450,ml
1218602,3x150 ml,450,ml
1218644,3x150 ml,450,ml
1227188,3X160 ml,480,ml
1224523,3x2 kg,6000,g
1205131,3x200 g,600,g
1205129,3x200 ml,600,ml
1218640,3x200 ml,600,ml
1218701,3x200 ml,600,ml
1221860,3x250 g,750,g
1212608,3x250 ml,750,ml
1221785,3x250 ml,750,ml
1221787,3x250 ml,750,ml
1215440,3x35 g,105,g
1215442,3x35 g,105,g
1224495,3x5 kg,15000,g
1224438,3x500 g,1500,g
1224442,3x500 g,1500,g
1224448,3x500 g,1500,g
1224493,3x500 g,1500,g
1226992,3X500 ml,1500,ml
1226993,3X500 ml,1500,ml
1226994,3X500 ml,1500,ml
1214496,3x600 ml,1800,ml
1214497,3x600 ml,1800,ml
1214498,3x600 ml,1800,ml
1214500,3x600 ml,1800,ml
1214501,3x600 ml,1800,ml
1215421,3x70 g,210,g
1211224,3X8 g,33,g
1221494,4 x 1 kg,4000,g
1209461,4 x 150 ml,600,ml
1228668,4 X 200 ml,800,ml
40020218,4.5 g,4.5,g
40018397,4.5 Kg,4500,g
40245861,4.5 kg,4500,g
30007116,40 g,40,g
40008997,40 g,40,g
40065538,40 g,40,g
40127902,40 g,40,g
40157333,40 g,40,g
40157335,40 g,40,g
40183326,40 g,40,g
40189830,40 g,40,g
40189833,40 g,40,g
40200449,40 g,40,g
40202132,40 g,40,g
40226220,40 g,40,g
40226221,40 g,40,g
40307875,40 g,40,g
100170220,40 g,40,g
100210773,40 g,40,g
30001038,40 pcs,40,pc
182914,400 g,400,g
249671,400 g,400,g
266273,400 g,400,g
272455,400 g,400,g
272456,400 g,400,g
305792,400 g,400,g
20005244,400 g,400,g
20005280,400 g,400,g
30003634,400 g,400,g
30009885,400 g,400,g
40019106,400 g,400,g
40052959,400 g,400,g
40052960,400 g,400,g
40058125,400 g,400,g
40072473,400 g,400,g
40076294,400 g,400,g
40097132,400 g,400,g
40097880,400 g,400,g
40121276,400 g,400,g
40121937,400 g,400,g
40121938,400 g,400,g
40136118,400 g,400,g
40169417,400 g,400,g
40169418,400 g,400,g
40181470,400 g,400,g
40189199,400 g,400,g
40189200,400 g,400,g
40195215,400 g,400,g
40205328,400 g,400,g
40209304,400 g,400,g
40211875,400 g,400,g
40218090,400 g,400,g
40220226,400 g,400,g
40222427,400 g,400,g
40233847,400 g,400,g
40262962,400 g,400,g
40262963,400 g,400,g
40279875,400 g,400,g
40297826,400 g,400,g
40298363,400 g,400,g
40299542,400 g,400,g
40304746,400 g,400,g
40310740,400 g,400,g
40310742,400 g,400,g
40313058,400 g,400,g
40318421,400 g,400,g
40322023,400 g,400,g
40322609,400 g,400,g
40322611,400 g,400,g
40322613,400 g,400,g
100054493,400 g,400,g
40017664,400 ml,400,ml
40125760,400 ml,400,ml
40141899,400 ml,400,ml
100135501,400 ml,400,ml
100336355,400 ml,400,ml
40280373,405 g,405,g
40033768,42.5 g,42.5,g
40283427,42.5 g,42.5,g
20005336,420 g,450,g
263386,43.5 g,43.5,g
20005449,43.5 g,43.5,g
267381,45 g,45,g
267400,45 g,45,g
267426,45 g,45,g
20005451,45 g,45,g
20005453,45 g,45,g
30007468,45 g,45,g
40007103,45 g,45,g
40029908,45 g,45,g
40095111,45 g,45,g
40127880,45 g,45,g
40127883,45 g,45,g
40127890,45 g,45,g
40127893,45 g,45,g
40279023,45 g,45,g
100170227,45 g,45,g
100270742,45 g,45,g
170752,450 g,450,g
251444,450 g,450,g
263372,450 g,450,g
264330,450 g,450,g
40079753,450 g,450,g
40097131,450 g,450,g
40117959,450 g,500,g
40147759,450 g,450,g
40157617,450 g,450,g
40164542,450 g,450,g
40164544,450 g,450,g
40181053,450 g,450,g
40214247,450 g,450,g
40299592,450 g,450,g
40012968,455 g,455,g
40223288,47.5 g,47.5,g
40141934,490 ml,490,ml
1209462,4x150 ml,600,ml
1209455,4x200 ml,800,ml
1209456,4x200 ml,800,ml
1209457,4x200 ml,800,ml
1209459,4x200 ml,800,ml
1209463,4x200 ml,150,ml
1210005,4x200 ml,800,ml
1214882,4x200 ml,800,ml
1223164,4x200 ml,800,ml
1205768,4x250 ml,1000,ml
1205769,4x250 ml,1000,ml
1215167,4x250 ml,1000,ml
1223785,4x500 g,2000,g
100286287,5 g,5,g
124656,5 kg,5000,g
126903,5 kg,5000,g
144159,5 kg,5000,g
190594,5 kg,5000,g
204002,5 kg,5000,g
204005,5 kg,5000,g
204629,5 kg,5000,g
214216,5 kg,5000,g
214217,5 kg,5000,g
220612,5 kg,5000,g
255505,5 kg,5000,g
255843,5 kg,5000,g
271073,5 kg,5000,g
279839,5 kg,5000,g
283426,5 kg,5000,g
284420,5 kg,5000,g
290131,5 kg,5000,g
10000407,5 kg,5000,g
10000408,5 kg,5000,g
10000409,5 kg,5000,g
10000410,5 kg,5000,g
10000411,5 kg,5000,g
10000412,5 kg,5000,g
10000413,5 kg,5000,g
10000414,5 kg,5000,g
10000415,5 kg,5000,g
10000569,5 kg,5000,g
20001039,5 kg,5000,g
20003060,5 kg,5000,g
20003062,5 kg,5000,g
30000227,5 kg,5000,g
30000231,5 kg,5000,g
30000233,5 kg,5000,g
30000234,5 kg,5000,g
30004196,5 kg,5000,g
30005417,5 kg,5000,g
30008046,5 kg,5000,g
30010215,5 kg,5000,g
30010217,5 kg,5000,g
40000094,5 Kg,5000,g
40000750,5 kg,5000,g
40002009,5 kg,5000,g
40002620,5 kg,5000,g
40003495,5 kg,5000,g
40009041,5 kg,5000,g
40009444,5 kg,5000,g
40009445,5 kg,5000,g
40009446,5 kg,5000,g
40014334,5 kg,5000,g
40018401,5 kg,5000,g
40018900,5 kg,5000,g
40018902,5 kg,5000,g
40021588,5 kg,5000,g
40022617,5 kg,5000,g
40031632,5 kg,5000,g
40042841,5 kg,5000,g
40046736,5 kg,5000,g
40051748,5 kg,5000,g
40053551,5 kg,5000,g
40053554,5 kg,5000,g
40053555,5 kg,5000,g
40053556,5 kg,5000,g
40056479,5 kg,5000,g
40056484,5 kg,5000,g
40056492,5 kg,5000,g
40056499,5 kg,5000,g
40056501,5 kg,5000,g
40060905,5 kg,5000,g
40064840,5 kg,5000,g
40064844,5 kg,5000,g
40065542,5 kg,5000,g
40067662,5 kg,5000,g
40068235,5 kg,5000,g
40072462,5 kg,5000,g
40072467,5 kg,5000,g
40072489,5 kg,5000,g
40073397,5 kg,5000,g
40075012,5 kg,5000,g
40075098,5 kg,5000,g
40075197,5 kg,5000,g
40075889,5 kg,5000,g
40075892,5 kg,5000,g
40075896,5 kg,5000,g
40077103,5 kg,5000,g
40079750,5 kg,5000,g
40084513,5 kg,5000,g
40085736,5 kg,5000,g
40085738,5 kg,5000,g
40086819,5 kg,5000,g
40086821,5 kg,5000,g
40088545,5 kg,5000,g
40094164,5 kg,5000,g
40099240,5 kg,5000,g
40106285,5 kg,5000,g
40109155,5 kg,5000,g
40109156,5 kg,5000,g
40110353,5 kg,5000,g
40114163,5 kg,5000,g
40114164,5 kg,5000,g
40117961,5 kg,5000,g
40117962,5 kg,5000,g
40117963,5 kg,5000,g
40120174,5 kg,5000,g
40128447,5 kg,5000,g
40128448,5 kg,5000,g
40128944,5 kg,5000,g
40128949,5 kg,5000,g
40128957,5 kg,5000,g
40128961,5 kg,5000,g
40128964,5 kg,5000,g
40132196,5 kg,5000,g
40135858,5 kg,5000,g
40151626,5 kg,5000,g
40157861,5 kg,5000,g
40157862,5 kg,5000,g
40159899,5 kg,5000,g
40160002,5 kg,5000,g
40160007,5 kg,5000,g
40160011,5 kg,5000,g
40160015,5 kg,5000,g
40160019,5 kg,5000,g
40160027,5 kg,5000,g
40160030,5 kg,5000,g
40160032,5 kg,5000,g
40160035,5 kg,5000,g
40160045,5 kg,5000,g
40160053,5 kg,5000,g
40160056,5 kg,5000,g
40160747,5 kg,5000,g
40161708,5 kg,5000,g
40161711,5 kg,5000,g
40169836,5 kg,5000,g
40169841,5 kg,5000,g
40176640,5 kg,5000,g
40177398,5 kg,5000,g
40177400,5 kg,5000,g
40177402,5 kg,5000,g
40177403,5 kg,5000,g
40184725,5 kg,5000,g
40189426,5 kg,5000,g
40189432,5 kg,5000,g
40190422,5 kg,5000,g
40196743,5 kg,5000,g
40199074,5 kg,5000,g
40199075,5 kg,5000,g
40202316,5 kg,5000,g
40203146,5 kg,5000,g
40203150,5 kg,5000,g
40203924,5 kg,5000,g
40203925,5 kg,5000,g
40207058,5 Kg,5000,g
40207061,5 Kg,5000,g
40212287,5 Kg,5000,g
40213641,5 Kg,5000,g
40214887,5 kg,5000,g
40214913,5 kg,5000,g
40216167,5 kg,5000,g
40234011,5 kg,5000,g
40239785,5 kg,5000,g
40244071,5 kg,5000,g
40246440,5 kg,5000,g
40252444,5 kg,5000,g
40253564,5 kg,5000,g
40255816,5 kg,5000,g
40268683,5 kg,5000,g
40268691,5 kg,5000,g
40271156,5 kg,5000,g
40271159,5 kg,5000,g
40272815,5 kg,5000,g
40285844,5 kg,5000,g
40285845,5 kg,5000,g
40285846,5 kg,5000,g
40287714,5 kg,5000,g
40287715,5 kg,5000,g
40289046,5 kg,5000,g
40298370,5 kg,5000,g
40300678,5 kg,5000,g
40301612,5 kg,5000,g
40301614,5 kg,5000,g
40301616,5 kg,5000,g
40301662,5 kg,5000,g
40314102,5 kg,5000,g
40314139,5 kg,5000,g
40324001,5 kg,5000,g
40324013,5 kg,5000,g
60000011,5 kg,5000,g
60000027,5 kg,5000,g
60000031,5 kg,5000,g
60000037,5 kg,5000,g
60000043,5 kg,5000,g
60000048,5 kg,5000,g
70000144,5 kg,5000,g
70000146,5 kg,5000,g
70000147,5 kg,5000,g
70000480,5 kg,5000,g
70000484,5 kg,5000,g
100342220,5 kg,5000,g
100448218,5 kg,5000,g
100448228,5 kg,5000,g
101040,5 L,5000,ml
126153,5 L,5000,ml
134006,5 L,5000,ml
174367,5 L,5000,ml
223305,5 L,5000,ml
255501,5 L,5000,ml
271037,5 L,5000,ml
274125,5 L,5000,ml
274139,5 L,5000,ml
274148,5 L,5000,ml
274184,5 L,5000,ml
20004240,5 L,5000,ml
40007329,5 L,5000,ml
40007330,5 L,5000,ml
40007925,5 L,5000,ml
40018238,5 L,5000,ml
40018242,5 L,5000,ml
40023115,5 L,5000,ml
40041185,5 L,5000,ml
40064915,5 L,5000,ml
40068186,5 L,5000,ml
40087182,5 L,5000,ml
40113014,5 L,5000,ml
40124588,5 L,5000,ml
40168240,5 L,5000,ml
40168242,5 L,5000,ml
40168254,5 L,5000,ml
40193091,5 L,5000,ml
40197601,5 L,5000,ml
40197821,5 L,5000,ml
40202614,5 L,5000,ml
40215120,5 L,5000,ml
40235643,5 L,5000,ml
40236892,5 L,5000,ml
40239288,5 L,5000,ml
40261322,5 L,5000,ml
40261325,5 L,5000,ml
40271144,5 L,5000,ml
40297669,5 L,5000,ml
40300930,5 L,5000,ml
40314778,5 L,5000,ml
40315613,5 L,5000,ml
40323763,5 L,5000,ml
70001270,5 L,5000,ml
70001440,5 L,5000,ml
100005318,5 L,5000,ml
100550847,5 L,5000,ml
100647222,5 L,5000,ml
147493,5 L + 1 L,6000,ml
75977,50 g,50,g
200006,50 g,50,g
266535,50 g,50,g
266581,50 g,50,g
266584,50 g,50,g
267231,50 g,50,g
267237,50 g,50,g
267243,50 g,50,g
267985,50 g,50,g
268002,50 g,50,g
268012,50 g,50,g
268039,50 g,50,g
268057,50 g,50,g
268059,50 g,50,g
268068,50 g,50,g
268071,50 g,50,g
268073,50 g,50,g
268074,50 g,50,g
268076,50 g,50,g
278285,50 g,50,g
279595,50 g,50,g
279859,50 g,50,g
282201,50 g,50,g
290188,50 g,50,g
295656,50 g,50,g
295661,50 g,50,g
301983,50 g,50,g
20000421,50 g,50,g
20000445,50 g,50,g
20000454,50 g,50,g
20000457,50 g,50,g
20000465,50 g,50,g
20000477,50 g,50,g
20000481,50 g,50,g
20000483,50 g,50,g
20003598,50 g,50,g
20005452,50 g,50,g
20005895,50 g,50,g
30000130,50 g,50,g
30000284,50 g,50,g
30000287,50 g,50,g
30000288,50 g,50,g
30000308,50 g,50,g
30000312,50 g,50,g
30000313,50 g,50,g
30000318,50 g,50,g
30002383,50 g,50,g
30002498,50 g,50,g
30002499,50 g,50,g
30004946,50 g,50,g
30004966,50 g,50,g
30006771,50 g,50,g
30006772,50 g,50,g
30006775,50 g,50,g
30006792,50 g,50,g
30006795,50 g,50,g
30006833,50 g,50,g
30006994,50 g,50,g
40000025,50 g,50,g
40000205,50 g,50,g
40000210,50 g,50,g
40000211,50 g,50,g
40000213,50 g,50,g
40000219,50 g,50,g
40000220,50 g,50,g
40000223,50 g,50,g
40000620,50 g,50,g
40000622,50 g,50,g
40002682,50 g,50,g
40002688,50 g,50,g
40003603,50 g,50,g
40003876,50 g,50,g
40003884,50 g,50,g
40019835,50 g,50,g
40019856,50 g,50,g
40019860,50 g,50,g
40019871,50 g,50,g
40022100,50 g,50,g
40029909,50 g,50,g
40029911,50 g,50,g
40031633,50 g,50,g
40041023,50 g,50,g
40041029,50 g,50,g
40041030,50 g,50,g
40041035,50 g,50,g
40051788,50 g,50,g
40051793,50 g,50,g
40051798,50 g,50,g
40053391,50 g,50,g
40053392,50 g,50,g
40053393,50 g,50,g
40053889,50 g,50,g
40053895,50 g,50,g
40053901,50 g,50,g
40053913,50 g,50,g
40053921,50 g,50,g
40053922,50 g,50,g
40057200,50 g,50,g
40057204,50 g,50,g
40058661,50 g,50,g
40059461,50 g,50,g
40067596,50 g,50,g
40072499,50 g,50,g
40072505,50 g,50,g
40073426,50 g,50,g
40073430,50 g,50,g
40075203,50 g,50,g
40075300,50 g,50,g
40076821,50 g,50,g
40076827,50 g,50,g
40076828,50 g,50,g
40076829,50 g,50,g
40076835,50 g,50,g
40077435,50 g,50,g
40081833,50 g,50,g
40083065,50 g,50,g
40085009,50 g,50,g
40089601,50 g,50,g
40098291,50 g,50,g
40100958,50 g,50,g
40100963,50 g,50,g
40101703,50 g,50,g
40104684,50 g,50,g
40104686,50 g,50,g
40104688,50 g,50,g
40104690,50 g,50,g
40104692,50 g,50,g
40104694,50 g,50,g
40104696,50 g,50,g
40114160,50 g,50,g
40114165,50 g,50,g
40119140,50 g,50,g
40119142,50 g,50,g
40121581,50 g,50,g
40123511,50 g,50,g
40127882,50 g,50,g
40127885,50 g,50,g
40128149,50 g,50,g
40128953,50 g,50,g
40128954,50 g,50,g
40133680,50 g,50,g
40133682,50 g,50,g
40133689,50 g,50,g
40133691,50 g,50,g
40133693,50 g,50,g
40133696,50 g,50,g
40133699,50 g,50,g
40133703,50 g,50,g
40135713,50 g,50,g
40137366,50 g,50,g
40139817,50 g,50,g
40142876,50 g,50,g
40146402,50 g,50,g
40146404,50 g,50,g
40146406,50 g,50,g
40146407,50 g,50,g
40146409,50 g,50,g
40153414,50 g,50,g
40154922,50 g,50,g
40157334,50 g,50,g
40161602,50 g,50,g
40176366,50 g,50,g
40179088,50 g,50,g
40179094,50 g,50,g
40181699,50 g,50,g
40183511,50 g,50,g
40183512,50 g,50,g
40183513,50 g,50,g
40183514,50 g,50,g
40183515,50 g,50,g
40183516,50 g,50,g
40184719,50 g,50,g
40188036,50 g,50,g
40188037,50 g,50,g
40188038,50 g,50,g
40188039,50 g,50,g
40188040,50 g,50,g
40188041,50 g,50,g
40195268,50 g,50,g
40198207,50 g,50,g
40200448,50 g,50,g
40203931,50 g,50,g
40206685,50 g,50,g
40208457,50 g,50,g
40210357,50 g,50,g
40211015,50 g,50,g
40211862,50 g,50,g
40211867,50 g,50,g
40216140,50 g,50,g
40217061,50 g,50,g
40217066,50 g,50,g
40217091,50 g,50,g
40219282,50 g,50,g
40219283,50 g,50,g
40223193,50 g,50,g
40223204,50 g,50,g
40223206,50 g,50,g
40223290,50 g,50,g
40224400,50 g,50,g
40229159,50 g,50,g
40229160,50 g,50,g
40229161,50 g,50,g
40229162,50 g,50,g
40232275,50 g,50,g
40237072,50 g,50,g
40237089,50 g,50,g
40237231,50 g,50,g
40243330,50 g,50,g
40244635,50 g,50,g
40244654,50 g,50,g
40244663,50 g,50,g
40245412,50 g,50,g
40245416,50 g,50,g
40246434,50 g,50,g
40248847,50 g,50,g
40251964,50 g,50,g
40251969,50 g,50,g
40251972,50 g,50,g
40252473,50 g,50,g
40252475,50 g,50,g
40262685,50 g,50,g
40262919,50 g,50,g
40269105,50 g,50,g
40279022,50 g,50,g
40279031,50 g,50,g
40279837,50 g,50,g
40279838,50 g,50,g
40279842,50 g,50,g
40279849,50 g,50,g
40279855,50 g,50,g
40280357,50 g,50,g
40280906,50 g,50,g
40281618,50 g,50,g
40284549,50 g,50,g
40284567,50 g,50,g
40292766,50 g,50,g
40293478,50 g,50,g
40295682,50 g,50,g
40295683,50 g,50,g
40299106,50 g,50,g
40311168,50 g,50,g
40315627,50 g,50,g
40316237,50 g,50,g
40316238,50 g,50,g
40316239,50 g,50,g
40322141,50 g,50,g
40322142,50 g,50,g
40322391,50 g,50,g
40322709,50 g,50,g
40324005,50 g,50,g
40324019,50 g,50,g
40324406,50 g,50,g
40324407,50 g,50,g
60000003,50 g,50,g
100004294,50 g,50,g
100041717,50 g,50,g
100041719,50 g,50,g
100041720,50 g,50,g
100041722,50 g,50,g
100041723,50 g,50,g
100041724,50 g,50,g
100041727,50 g,50,g
100041728,50 g,50,g
100210731,50 g,50,g
100210764,50 g,50,g
100285645,50 g,50,g
100286099,50 g,50,g
100286159,50 g,50,g
100286160,50 g,50,g
100286169,50 g,50,g
100286344,50 g,50,g
100286350,50 g,50,g
100286354,50 g,50,g
100286359,50 g,50,g
100286365,50 g,50,g
100440572,50 g,50,g
100440649,50 g,50,g
100472754,50 g,50,g
900457220,50 g,50,g
900457221,50 g,50,g
900457222,50 g,50,g
900457223,50 g,50,g
40315272,50 ml,50,ml
40216374,50 pcs,50,pc
20002113,50 x 2 g,100,g
102774,500 g,500,g
119376,500 g,500,g
119379,500 g,500,g
119380,500 g,450,g
119383,500 g,500,g
119386,500 g,500,g
119387,500 g,500,g
119400,500 g,500,g
163577,500 g,500,g
163578,500 g,500,g
163582,500 g,500,g
163584,500 g,500,g
163587,500 g,500,g
169884,500 g,500,g
186070,500 g,500,g
186077,500 g,500,g
186232,500 g,500,g
206775,500 g,500,g
206778,500 g,500,g
206780,500 g,500,g
206981,500 g,500,g
206982,500 g,500,g
240067,500 g,500,g
249250,500 g,500,g
258421,500 g,500,g
259032,500 g,500,g
262799,500 g,500,g
262809,500 g,500,g
264437,500 g,500,g
264446,500 g,500,g
264567,500 g,500,g
265490,500 g,500,g
266272,500 g,500,g
266564,500 g,500,g
266569,500 g,500,g
266572,500 g,500,g
267162,500 g,500,g
267168,500 g,500,g
267169,500 g,500,g
269800,500 g,500,g
269801,500 g,500,g
274791,500 g,500,g
277117,500 g,450,g
277253,500 g,500,g
279804,500 g,500,g
279805,500 g,500,g
279806,500 g,500,g
279807,500 g,500,g
279808,500 g,500,g
279809,500 g,500,g
279810,500 g,500,g
279812,500 g,500,g
279814,500 g,500,g
279815,500 g,500,g
279818,500 g,500,g
279820,500 g,500,g
279826,500 g,500,g
279828,500 g,500,g
279829,500 g,500,g
279830,500 g,500,g
279831,500 g,500,g
279852,500 g,500,g
280837,500 g,500,g
293076,500 g,500,g
293084,500 g,500,g
297561,500 g,500,g
297576,500 g,500,g
301968,500 g,500,g
301975,500 g,500,g
301986,500 g,500,g
305560,500 g,500,g
306533,500 g,500,g
307984,500 g,500,g
403792,500 g,500,g
410482,500 g,500,g
413435,500 g,500,g
10000417,500 g,500,g
10000418,500 g,500,g
10000420,500 g,500,g
10000422,500 g,500,g
10000424,500 g,500,g
10000427,500 g,500,g
10000429,500 g,500,g
10000435,500 g,500,g
10000436,500 g,500,g
10000437,500 g,500,g
10000438,500 g,500,g
10000439,500 g,500,g
10000440,500 g,500,g
10000441,500 g,500,g
10000442,500 g,500,g
10000443,500 g,500,g
10000444,500 g,500,g
10000453,500 g,500,g
10000456,500 g,500,g
10000461,500 g,500,g
10000463,500 g,500,g
10000464,500 g,500,g
10000465,500 g,500,g
10000466,500 g,500,g
10000468,500 g,500,g
10000470,500 g,500,g
10000471,500 g,500,g
10000474,500 g,500,g
10000475,500 g,500,g
10000476,500 g,500,g
10000488,500 g,500,g
10000549,500 g,500,g
10000550,500 g,500,g
10000551,500 g,500,g
10000552,500 g,500,g
10000571,500 g,500,g
20000442,500 g,500,g
20000487,500 g,500,g
20000499,500 g,500,g
20000524,500 g,500,g
20000540,500 g,500,g
20000561,500 g,500,g
20000565,500 g,500,g
20001061,500 g,500,g
20001076,500 g,500,g
20002588,500 g,500,g
20003063,500 g,500,g
20003069,500 g,500,g
20003070,500 g,500,g
20003072,500 g,500,g
20004112,500 g,500,g
20004599,500 g,500,g
20005211,500 g,500,g
20005212,500 g,500,g
20005213,500 g,500,g
20005444,500 g,500,g
30000216,500 g,500,g
30000218,500 g,500,g
30000220,500 g,500,g
30002289,500 g,500,g
30004672,500 g,500,g
30004869,500 g,500,g
30004870,500 g,500,g
30004876,500 g,500,g
30004878,500 g,500,g
30005416,500 g,500,g
30007755,500 g,500,g
30007756,500 g,500,g
30008143,500 g,500,g
30009180,500 g,500,g
30009197,500 g,500,g
30009316,500 g,500,g
30010358,500 g,500,g
30010366,500 g,500,g
30010369,500 g,500,g
30010371,500 g,500,g
30010379,500 g,500,g
30010385,500 g,500,g
30010465,500 g,500,g
40000032,500 g,500,g
40000035,500 g,500,g
40000042,500 g,500,g
40000044,500 g,500,g
40000047,500 g,500,g
40000104,500 g,500,g
40000292,500 g,500,g
40001236,500 g,500,g
40001237,500 g,500,g
40001238,500 g,500,g
40001252,500 g,500,g
40002008,500 g,500,g
40002111,500 g,500,g
40002630,500 g,500,g
40002642,500 g,500,g
40002643,500 g,500,g
40002645,500 g,500,g
40002646,500 g,500,g
40002647,500 g,500,g
40002648,500 g,500,g
40002649,500 g,500,g
40002650,500 g,500,g
40002651,500 g,500,g
40002652,500 g,500,g
40002653,500 g,500,g
40002654,500 g,500,g
40002655,500 g,500,g
40002656,500 g,500,g
40002657,500 g,500,g
40002658,500 g,500,g
40002662,500 g,500,g
40002663,500 g,500,g
40002664,500 g,500,g
40002665,500 g,500,g
40002666,500 g,500,g
40003447,500 g,500,g
40003492,500 g,500,g
40003493,500 g,500,g
40003551,500 g,500,g
40003554,500 g,500,g
40003556,500 g,500,g
40003557,500 g,500,g
40003714,500 g,500,g
40003875,500 g,500,g
40004536,500 g,500,g
40004540,500 g,500,g
40004552,500 g,500,g
40004555,500 g,500,g
40004559,500 g,500,g
40007742,500 g,500,g
40008426,500 g,500,g
40008427,500 g,500,g
40008430,500 g,500,g
40009408,500 g,500,g
40009410,500 g,500,g
40009411,500 g,500,g
40009413,500 g,500,g
40009415,500 g,500,g
40009416,500 g,500,g
40009419,500 g,500,g
40009512,500 g,500,g
40011783,500 g,500,g
40012937,500 g,500,g
40012938,500 g,500,g
40012945,500 g,500,g
40012971,500 g,500,g
40012977,500 g,500,g
40013392,500 g,500,g
40014269,500 g,500,g
40014270,500 g,500,g
40014275,500 g,500,g
40014280,500 g,500,g
40014282,500 g,500,g
40014730,500 g,500,g
40014734,500 g,500,g
40015744,500 g,500,g
40015745,500 g,500,g
40017084,500 g,500,g
40017344,500 g,500,g
40017345,500 g,500,g
40017634,500 g,500,g
40017637,500 g,500,g
40017980,500 g,500,g
40018191,500 g,500,g
40018192,500 g,500,g
40018193,500 g,500,g
40018885,500 g,500,g
40018889,500 g,500,g
40018891,500 g,500,g
40018893,500 g,500,g
40018894,500 g,500,g
40018897,500 g,500,g
40018905,500 g,500,g
40019554,500 g,500,g
40019637,500 g,500,g
40019638,500 g,500,g
40019642,500 g,500,g
40019644,500 g,500,g
40019645,500 g,500,g
40019647,500 g,500,g
40019827,500 g,500,g
40019831,500 g,500,g
40019868,500 g,500,g
40020765,500 g,500,g
40026308,500 g,500,g
40026595,500 g,500,g
40026601,500 g,500,g
40026602,500 g,500,g
40026603,500 g,500,g
40026607,500 g,500,g
40026612,500 g,500,g
40026632,500 g,500,g
40026634,500 g,500,g
40026713,500 g,500,g
40026887,500 g,500,g
40026888,500 g,500,g
40035510,500 g,500,g
40042057,500 g,500,g
40045364,500 g,500,g
40045372,500 g,500,g
40046740,500 g,500,g
40046743,500 g,500,g
40051731,500 g,500,g
40052563,500 g,500,g
40053561,500 g,500,g
40053915,500 g,500,g
40053919,500 g,500,g
40053938,500 g,500,g
40058824,500 g,500,g
40060643,500 g,500,g
40065220,500 g,500,g
40065223,500 g,500,g
40067274,500 g,500,g
40067286,500 g,500,g
40068193,500 g,500,g
40071222,500 g,500,g
40071976,500 g,500,g
40072455,500 g,500,g
40072456,500 g,500,g
40072457,500 g,500,g
40072459,500 g,500,g
40072463,500 g,500,g
40072465,500 g,500,g
40072469,500 g,500,g
40072472,500 g,500,g
40072475,500 g,500,g
40072479,500 g,500,g
40072483,500 g,500,g
40072484,500 g,500,g
40072487,500 g,500,g
40072491,500 g,500,g
40072493,500 g,500,g
40072495,500 g,500,g
40072497,500 g,500,g
40072500,500 g,500,g
40072501,500 g,500,g
40072503,500 g,500,g
40072509,500 g,500,g
40072513,500 g,500,g
40072520,500 g,500,g
40072521,500 g,500,g
40073423,500 g,500,g
40073424,500 g,500,g
40075120,500 g,500,g
40075122,500 g,500,g
40075301,500 g,500,g
40075358,500 g,500,g
40075359,500 g,500,g
40075360,500 g,500,g
40075361,500 g,500,g
40076173,500 g,500,g
40076866,500 g,500,g
40077186,500 g,500,g
40077189,500 g,500,g
40077192,500 g,500,g
40077273,500 g,500,g
40077434,500 g,500,g
40077485,500 g,500,g
40077486,500 g,500,g
40077487,500 g,500,g
40077488,500 g,500,g
40077489,500 g,500,g
40077490,500 g,500,g
40077491,500 g,500,g
40077492,500 g,500,g
40077493,500 g,500,g
40077503,500 g,500,g
40079592,500 g,500,g
40079751,500 g,500,g
40082649,500 g,500,g
40082788,500 g,500,g
40082789,500 g,500,g
40084423,500 g,500,g
40084424,500 g,500,g
40084425,500 g,500,g
40085023,500 g,500,g
40085058,500 g,500,g
40085072,500 g,500,g
40086152,500 g,500,g
40087012,500 g,500,g
40087136,500 g,500,g
40089598,500 g,500,g
40089599,500 g,500,g
40091826,500 g,500,g
40093661,500 g,500,g
40093663,500 g,500,g
40093664,500 g,500,g
40094300,500 g,500,g
40094997,500 g,500,g
40095121,500 g,500,g
40095122,500 g,500,g
40095123,500 g,500,g
40097501,500 g,500,g
40098406,500 g,500,g
40100576,500 g,500,g
40101870,500 g,500,g
40101871,500 g,500,g
40101872,500 g,500,g
40104711,500 g,500,g
40105917,500 g,500,g
40106316,500 g,500,g
40106317,500 g,500,g
40108925,500 g,500,g
40108927,500 g,500,g
40108928,500 g,500,g
40108930,500 g,500,g
40108935,500 g,500,g
40108936,500 g,500,g
40109157,500 g,500,g
40109373,500 g,500,g
40111139,500 g,500,g
40111143,500 g,500,g
40111434,500 g,500,g
40112286,500 g,500,g
